timestamp,ecg_mv
1756047317.2169242,-0.0179493341878516
1756047317.218924,-0.02179562008524837
1756047317.2209241,-0.025641905982645142
1756047317.222924,-0.0269240012817774
1756047317.224924,-0.02948819188004191
1756047317.2269242,-0.0269240012817774
1756047317.228924,-0.024359810683512884
1756047317.2309241,-0.0179493341878516
1756047317.232924,-0.012820952991322571
1756047317.234924,-0.0064104764956612855
1756047317.2369242,0.0
1756047317.238924,0.0064104764956612855
1756047317.2409241,0.014103048290454827
1756047317.242924,0.019231429486983857
1756047317.244924,0.024359810683512884
1756047317.2469242,0.0269240012817774
1756047317.248924,0.02948819188004191
1756047317.250924,0.02948819188004191
1756047317.2529242,0.02948819188004191
1756047317.254924,0.028206096580909654
1756047317.2569242,0.0269240012817774
1756047317.258924,0.024359810683512884
1756047317.260924,0.023077715384380627
1756047317.2629242,0.02179562008524837
1756047317.264924,0.02179562008524837
1756047317.2669241,0.023077715384380627
1756047317.268924,0.025641905982645142
1756047317.270924,0.02948819188004191
1756047317.2729242,0.033334477777438684
1756047317.274924,0.03718076367483546
1756047317.2769241,0.04102704957223222
1756047317.278924,0.044873335469628996
1756047317.280924,0.04871962136702577
1756047317.2829242,0.050001716666158026
1756047317.284924,0.051283811965290284
1756047317.2869241,0.051283811965290284
1756047317.288924,0.05256590726442254
1756047317.290924,0.0538480025635548
1756047317.2929242,0.05513009786268705
1756047317.294924,0.057694288460951565
1756047317.296924,0.06025847905921608
1756047317.298924,0.06410476495661285
1756047317.300924,0.06923314615314188
1756047317.3029242,0.07307943205053866
1756047317.304924,0.07820781324706769
1756047317.306924,0.08077200384533219
1756047317.3089242,0.0833361944435967
1756047317.310924,0.08205409914446445
1756047317.3129241,0.08205409914446445
1756047317.314924,0.07948990854619993
1756047317.316924,0.07692571794793543
1756047317.3189242,0.07051524145227414
1756047317.320924,0.06538686025574511
1756047317.3229241,0.05897638376008382
1756047317.324924,0.0538480025635548
1756047317.326924,0.04743752606789351
1756047317.3289242,0.04102704957223222
1756047317.330924,0.033334477777438684
1756047317.3329241,0.0269240012817774
1756047317.334924,0.0179493341878516
1756047317.336924,0.010256762393058056
1756047317.3389242,0.001282095299132257
1756047317.340924,-0.0064104764956612855
1756047317.342924,-0.012820952991322571
1756047317.344924,-0.02051352478611611
1756047317.346924,-0.025641905982645142
1756047317.3489242,-0.032052382478306427
1756047317.350924,-0.033334477777438684
1756047317.352924,-0.0358986683757032
1756047317.3549242,-0.03461657307657094
1756047317.356924,-0.033334477777438684
1756047317.3589242,-0.02948819188004191
1756047317.360924,-0.0269240012817774
1756047317.362924,-0.023077715384380627
1756047317.3649242,-0.019231429486983857
1756047317.366924,-0.016667238888719342
1756047317.3689241,-0.015385143589587084
1756047317.370924,-0.014103048290454827
1756047317.372924,-0.014103048290454827
1756047317.3749242,-0.016667238888719342
1756047317.376924,-0.02051352478611611
1756047317.3789241,-0.024359810683512884
1756047317.380924,-0.028206096580909654
1756047317.382924,-0.033334477777438684
1756047317.3849242,-0.038462858973967715
1756047317.386924,-0.04359124017049674
1756047317.3889241,-0.04871962136702577
1756047317.390924,-0.05256590726442254
1756047317.392924,-0.057694288460951565
1756047317.3949242,-0.06154057435834834
1756047317.396924,-0.06666895555487737
1756047317.398924,-0.0717973367514064
1756047317.4009242,-0.07820781324706769
1756047317.402924,-0.0833361944435967
1756047317.4049242,-0.08846457564012573
1756047317.406924,-0.09102876623839025
1756047317.408924,-0.09487505213578702
1756047317.4109242,-0.0923108615375225
1756047317.412924,-0.08974667093925799
1756047317.4149241,-0.07692571794793543
1756047317.416924,-0.06538686025574511
1756047317.418924,-0.039744954273099965
1756047317.4209242,-0.014103048290454827
1756047317.422924,0.025641905982645142
1756047317.4249241,0.06538686025574511
1756047317.426924,0.11795276752016765
1756047317.428924,0.17051867478459018
1756047317.4309242,0.22821296324554174
1756047317.432924,0.28590725170649334
1756047317.4349241,0.33847315897091584
1756047317.436924,0.3910390662353384
1756047317.438924,0.4282198299101739
1756047317.4409242,0.46668268888414155
1756047317.442924,0.4859141183711254
1756047317.444924,0.5051455478581093
1756047317.446924,0.5077097384563738
1756047317.448924,0.5115560243537706
1756047317.4509242,0.5000171666615802
1756047317.452924,0.4897604042685222
1756047317.454924,0.47309316537980284
1756047317.4569242,0.4564259264910835
1756047317.458924,0.43463030640583517
1756047317.4609241,0.41411678161971904
1756047317.462924,0.3884748756370739
1756047317.464924,0.36283296965442874
1756047317.4669242,0.3333447777743868
1756047317.468924,0.30385658589434494
1756047317.4709241,0.27052210811690625
1756047317.472924,0.23718763033946755
1756047317.474924,0.20385315256202888
1756047317.4769242,0.17051867478459018
1756047317.478924,0.13974838760541602
1756047317.4809241,0.10897810042624186
1756047317.482924,0.08461828974272896
1756047317.484924,0.06025847905921608
1756047317.4869242,0.04230914487136448
1756047317.488924,0.025641905982645142
1756047317.4909241,0.014103048290454827
1756047317.492924,0.003846285897396771
1756047317.494924,-0.001282095299132257
1756047317.4969242,-0.0064104764956612855
1756047317.498924,-0.0089746670939258
1756047317.500924,-0.011538857692190313
1756047317.5029242,-0.012820952991322571
1756047317.504924,-0.015385143589587084
1756047317.5069242,-0.0179493341878516
1756047317.508924,-0.02179562008524837
1756047317.510924,-0.025641905982645142
1756047317.5129242,-0.02948819188004191
1756047317.514924,-0.033334477777438684
1756047317.5169241,-0.038462858973967715
1756047317.518924,-0.04102704957223222
1756047317.520924,-0.044873335469628996
1756047317.5229242,-0.044873335469628996
1756047317.524924,-0.04615543076876125
1756047317.5269241,-0.04102704957223222
1756047317.528924,-0.03718076367483546
1756047317.530924,-0.03077028717917417
1756047317.5329242,-0.024359810683512884
1756047317.534924,-0.016667238888719342
1756047317.5369241,-0.0089746670939258
1756047317.538924,-0.002564190598264514
1756047317.540924,0.003846285897396771
1756047317.5429242,0.0064104764956612855
1756047317.544924,0.010256762393058056
1756047317.546924,0.0089746670939258
1756047317.548924,0.0089746670939258
1756047317.550924,0.005128381196529028
1756047317.5529242,0.001282095299132257
1756047317.554924,-0.002564190598264514
1756047317.556924,-0.0064104764956612855
1756047317.5589242,-0.0089746670939258
1756047317.560924,-0.012820952991322571
1756047317.5629241,-0.011538857692190313
1756047317.564924,-0.011538857692190313
1756047317.566924,-0.007692571794793542
1756047317.5689242,-0.005128381196529028
1756047317.570924,0.0
1756047317.5729241,0.005128381196529028
1756047317.574924,0.010256762393058056
1756047317.576924,0.016667238888719342
1756047317.5789242,0.02179562008524837
1756047317.580924,0.028206096580909654
1756047317.5829241,0.032052382478306427
1756047317.584924,0.03718076367483546
1756047317.586924,0.04102704957223222
1756047317.5889242,0.044873335469628996
1756047317.590924,0.04743752606789351
1756047317.592924,0.050001716666158026
1756047317.594924,0.051283811965290284
1756047317.596924,0.0538480025635548
1756047317.5989242,0.0538480025635548
1756047317.600924,0.05513009786268705
1756047317.602924,0.05641219316181931
1756047317.6049242,0.057694288460951565
1756047317.606924,0.05897638376008382
1756047317.6089242,0.06025847905921608
1756047317.610924,0.06154057435834834
1756047317.612924,0.06410476495661285
1756047317.6149242,0.06666895555487737
1756047317.616924,0.07051524145227414
1756047317.6189241,0.07436152734967091
1756047317.620924,0.07948990854619993
1756047317.622924,0.08461828974272896
1756047317.6249242,0.08974667093925799
1756047317.626924,0.09359295683665476
1756047317.6289241,0.0987213380331838
1756047317.630924,0.10128552863144831
1756047317.632924,0.10513181452884508
1756047317.6349242,0.10641390982797734
1756047317.636924,0.1076960051271096
1756047317.6389241,0.1076960051271096
1756047317.640924,0.1076960051271096
1756047317.642924,0.10641390982797734
1756047317.6449242,0.10513181452884508
1756047317.646924,0.10384971922971283
1756047317.648924,0.10256762393058057
1756047317.6509242,0.10256762393058057
1756047317.652924,0.10256762393058057
1756047317.6549242,0.10256762393058057
1756047317.656924,0.10256762393058057
1756047317.658924,0.10256762393058057
1756047317.6609242,0.10256762393058057
1756047317.662924,0.10384971922971283
1756047317.6649241,0.10513181452884508
1756047317.666924,0.10641390982797734
1756047317.668924,0.10897810042624186
1756047317.6709242,0.11154229102450636
1756047317.672924,0.11410648162277087
1756047317.6749241,0.11538857692190313
1756047317.676924,0.11667067222103539
1756047317.678924,0.11410648162277087
1756047317.6809242,0.11282438632363861
1756047317.682924,0.1076960051271096
1756047317.6849241,0.10384971922971283
1756047317.686924,0.09615714743491928
1756047317.688924,0.08974667093925799
1756047317.6909242,0.0833361944435967
1756047317.692924,0.07692571794793543
1756047317.694924,0.0717973367514064
1756047317.696924,0.06795105085400963
1756047317.698924,0.06666895555487737
1756047317.7009242,0.06538686025574511
1756047317.702924,0.06410476495661285
1756047317.704924,0.0628226696574806
1756047317.7069242,0.05897638376008382
1756047317.708924,0.05641219316181931
1756047317.7109241,0.04871962136702577
1756047317.712924,0.04102704957223222
1756047317.714924,0.02948819188004191
1756047317.7169242,0.0179493341878516
1756047317.718924,0.0064104764956612855
1756047317.7209241,-0.005128381196529028
1756047317.722924,-0.014103048290454827
1756047317.724924,-0.024359810683512884
1756047317.7269242,-0.02948819188004191
1756047317.728924,-0.0358986683757032
1756047317.7309241,-0.038462858973967715
1756047317.732924,-0.04102704957223222
1756047317.734924,-0.04230914487136448
1756047317.7369242,-0.04359124017049674
1756047317.738924,-0.044873335469628996
1756047317.7409241,-0.04615543076876125
1756047317.742924,-0.04743752606789351
1756047317.744924,-0.050001716666158026
1756047317.7469242,-0.051283811965290284
1756047317.748924,-0.0538480025635548
1756047317.750924,-0.05513009786268705
1756047317.7529242,-0.05641219316181931
1756047317.754924,-0.057694288460951565
1756047317.7569242,-0.05897638376008382
1756047317.758924,-0.06154057435834834
1756047317.760924,-0.06410476495661285
1756047317.7629242,-0.06923314615314188
1756047317.764924,-0.07436152734967091
1756047317.7669241,-0.07948990854619993
1756047317.768924,-0.08590038504186122
1756047317.770924,-0.09102876623839025
1756047317.7729242,-0.09615714743491928
1756047317.774924,-0.0987213380331838
1756047317.7769241,-0.10128552863144831
1756047317.778924,-0.10000343333231605
1756047317.780924,-0.10000343333231605
1756047317.7829242,-0.0987213380331838
1756047317.784924,-0.09743924273405154
1756047317.7869241,-0.09615714743491928
1756047317.788924,-0.09615714743491928
1756047317.790924,-0.09743924273405154
1756047317.7929242,-0.0987213380331838
1756047317.794924,-0.10000343333231605
1756047317.796924,-0.10256762393058057
1756047317.798924,-0.10384971922971283
1756047317.800924,-0.10641390982797734
1756047317.8029242,-0.1076960051271096
1756047317.804924,-0.10897810042624186
1756047317.806924,-0.10897810042624186
1756047317.8089242,-0.10897810042624186
1756047317.810924,-0.10897810042624186
1756047317.8129241,-0.10897810042624186
1756047317.814924,-0.10897810042624186
1756047317.816924,-0.1102601957253741
1756047317.8189242,-0.1102601957253741
1756047317.820924,-0.1102601957253741
1756047317.8229241,-0.10897810042624186
1756047317.824924,-0.10897810042624186
1756047317.826924,-0.1076960051271096
1756047317.8289242,-0.10641390982797734
1756047317.830924,-0.10384971922971283
1756047317.8329241,-0.10128552863144831
1756047317.834924,-0.10000343333231605
1756047317.836924,-0.0987213380331838
1756047317.8389242,-0.0987213380331838
1756047317.840924,-0.10000343333231605
1756047317.842924,-0.10128552863144831
1756047317.844924,-0.10256762393058057
1756047317.846924,-0.10513181452884508
1756047317.8489242,-0.1076960051271096
1756047317.850924,-0.1102601957253741
1756047317.852924,-0.11410648162277087
1756047317.8549242,-0.11667067222103539
1756047317.856924,-0.12051695811843216
1756047317.8589242,-0.12436324401582893
1756047317.860924,-0.12949162521235796
1756047317.862924,-0.134620006408887
1756047317.8649242,-0.13974838760541602
1756047317.866924,-0.14487676880194506
1756047317.8689241,-0.15000514999847409
1756047317.870924,-0.1525693405967386
1756047317.872924,-0.15641562649413537
1756047317.8749242,-0.15641562649413537
1756047317.876924,-0.1576977217932676
1756047317.8789241,-0.15385143589587086
1756047317.880924,-0.15000514999847409
1756047317.882924,-0.14487676880194506
1756047317.8849242,-0.13974838760541602
1756047317.886924,-0.134620006408887
1756047317.8889241,-0.13077372051149022
1756047317.890924,-0.1282095299132257
1756047317.892924,-0.1256453393149612
1756047317.8949242,-0.12436324401582893
1756047317.896924,-0.12436324401582893
1756047317.898924,-0.1256453393149612
1756047317.9009242,-0.1282095299132257
1756047317.902924,-0.13205581581062248
1756047317.9049242,-0.13590210170801925
1756047317.906924,-0.13974838760541602
1756047317.908924,-0.1435946735028128
1756047317.9109242,-0.14487676880194506
1756047317.912924,-0.14744095940020957
1756047317.9149241,-0.14872305469934183
1756047317.916924,-0.15000514999847409
1756047317.918924,-0.15000514999847409
1756047317.9209242,-0.15000514999847409
1756047317.922924,-0.14744095940020957
1756047317.9249241,-0.1461588641010773
1756047317.926924,-0.14487676880194506
1756047317.928924,-0.1435946735028128
1756047317.9309242,-0.14231257820368054
1756047317.932924,-0.14231257820368054
1756047317.9349241,-0.14231257820368054
1756047317.936924,-0.1435946735028128
1756047317.938924,-0.14487676880194506
1756047317.9409242,-0.14744095940020957
1756047317.942924,-0.15000514999847409
1756047317.944924,-0.15385143589587086
1756047317.946924,-0.15513353119500312
1756047317.948924,-0.1576977217932676
1756047317.9509242,-0.1576977217932676
1756047317.952924,-0.1576977217932676
1756047317.954924,-0.15385143589587086
1756047317.9569242,-0.15000514999847409
1756047317.958924,-0.1435946735028128
1756047317.9609241,-0.1371841970071515
1756047317.962924,-0.1282095299132257
1756047317.964924,-0.1192348628192999
1756047317.9669242,-0.1102601957253741
1756047317.968924,-0.10128552863144831
1756047317.9709241,-0.09102876623839025
1756047317.972924,-0.08077200384533219
1756047317.974924,-0.07051524145227414
1756047317.9769242,-0.06025847905921608
1756047317.978924,-0.051283811965290284
1756047317.9809241,-0.04230914487136448
1756047317.982924,-0.03461657307657094
1756047317.984924,-0.028206096580909654
1756047317.9869242,-0.023077715384380627
1756047317.988924,-0.0179493341878516
1756047317.9909241,-0.015385143589587084
1756047317.992924,-0.012820952991322571
1756047317.994924,-0.012820952991322571
1756047317.9969242,-0.014103048290454827
1756047317.998924,-0.016667238888719342
1756047318.000924,-0.019231429486983857
1756047318.0029242,-0.02179562008524837
1756047318.004924,-0.025641905982645142
1756047318.0069242,-0.02948819188004191
1756047318.008924,-0.033334477777438684
1756047318.010924,-0.0358986683757032
1756047318.0129242,-0.039744954273099965
1756047318.014924,-0.04230914487136448
1756047318.0169241,-0.04615543076876125
1756047318.018924,-0.04615543076876125
1756047318.020924,-0.04743752606789351
1756047318.0229242,-0.044873335469628996
1756047318.024924,-0.04230914487136448
